# x, y, y uncertainty
-1.000000000000000000e+01,-5.667808438870659415e+01,1.819477661255546108e+00
-9.899497487437185939e+00,-5.222691002984436892e+01,3.273409528554259040e+00
-9.798994974874371877e+00,-4.791765665102584393e+01,1.944844482432062316e+00
-9.698492462311557816e+00,-4.485377364720055482e+01,1.640925845088923252e+00
-9.597989949748743754e+00,-4.624194495145075479e+01,2.526751170098868293e+00
-9.497487437185929693e+00,-3.738700623350202079e+01,2.494202745717159608e+00
-9.396984924623115631e+00,-3.797983519360136029e+01,1.948946744059828040e+00
-9.296482412060301570e+00,-3.511502774307981412e+01,1.418527828710909544e+00
-9.195979899497487509e+00,-3.303621597256027087e+01,1.469247590254065150e+00
-9.095477386934673447e+00,-3.618386457599910955e+01,3.682477314732902407e+00
-8.994974874371859386e+00,-2.701806746268084325e+01,1.860133235376399297e+00
-8.894472361809045324e+00,-2.998196471230163240e+01,3.261784772236688390e+00
-8.793969849246231263e+00,-2.725209459202567785e+01,3.538969973028883054e+00
-8.693467336683417201e+00,-2.151460307178633258e+01,2.458342851627357106e+00
-8.592964824120603140e+00,-2.482649015603872300e+01,1.397819748194658152e+00
-8.492462311557789079e+00,-1.917039293751332352e+01,1.867768790488770980e+00
-8.391959798994975017e+00,-1.715378146277394933e+01,4.083443033181477944e+00
-8.291457286432160956e+00,-1.970599215645152924e+01,3.209987296240988108e+00
-8.190954773869346894e+00,-1.283422540016461255e+01,3.419246402864525081e+00
-8.090452261306532833e+00,-1.349359572776275051e+01,3.223620745896077722e+00
-7.989949748743718771e+00,-1.127079411870787951e+01,1.407532624545341671e+00
-7.889447236180904710e+00,-1.569948471273500346e+01,3.296963763595782915e+00
-7.788944723618090649e+00,-7.148364856489306085e+00,3.548622231023935925e+00
-7.688442211055276587e+00,-1.238149728800405214e+01,2.232736276994264024e+00
-7.587939698492462526e+00,-9.686143034953285991e+00,3.902328276849257982e+00
-7.487437185929648464e+00,-3.624118763398351817e+00,3.273168582393030768e+00
-7.386934673366834403e+00,-2.674014961440079219e+00,3.965576843481827929e+00
-7.286432160804020342e+00,-5.936895423540490491e+00,3.046804525416421328e+00
-7.185929648241206280e+00,-4.576680748209472682e+00,1.662386287308549759e+00
-7.085427135678392219e+00,-2.789216574799098680e+00,3.343853233149222781e+00
-6.984924623115578157e+00,2.015527088256020782e+00,2.465187723903936146e+00
-6.884422110552764096e+00,-1.982958328335969966e+00,2.054737375182956072e+00
-6.783919597989950034e+00,4.172366265066055568e+00,3.619034341285236600e+00
-6.683417085427135973e+00,-8.253995107360072581e-01,2.896562900489142223e+00
-6.582914572864321912e+00,1.588704128493557022e+00,3.455627412973194090e+00
-6.482412060301507850e+00,3.075305118351042033e+00,2.994077818928249535e+00
-6.381909547738693789e+00,3.140888448547104694e+00,2.240526796290046807e+00
-6.281407035175879727e+00,3.300099004003461900e+00,3.939304341880170313e+00
-6.180904522613065666e+00,7.089498058517379242e+00,2.588226582286407229e+00
-6.080402010050251604e+00,8.452234206415674578e+00,1.725416007389689144e+00
-5.979899497487436655e+00,7.219713261352288747e+00,3.206108959668211966e+00
-5.879396984924622593e+00,1.035217169891259914e+01,4.084065598172482936e+00
-5.778894472361808532e+00,1.129878243944519589e+01,4.000295884696204674e+00
-5.678391959798994471e+00,5.210863318632710239e+00,3.906715586845199262e+00
-5.577889447236180409e+00,1.038175158956375910e+01,3.093221698013215004e+00
-5.477386934673366348e+00,9.358133200917395200e+00,2.397105522750355711e+00
-5.376884422110552286e+00,8.567710191185735624e+00,3.154514241336962677e+00
